access_gate_aggressive_count,access_gate_aggressive_ratio,access_gate_backoff_count,access_gate_backoff_ratio,access_gate_normal_count,access_gate_normal_ratio,access_gate_total,beamwidth_deg,collision_count,collision_normalized_efficiency,collision_penalized_discovery_rate,collisions_per_discovery_censored,connected_components,discovered_edges,discoveries_per_1000_scan_actions,discoveries_per_joule,discovery_per_scan_action,discovery_rate,empty_scan_count,empty_scan_ratio,energy_j,energy_per_discovery_censored_j,env_protocol,episode,episode_return_mean_per_agent,episode_return_sum,eval_episode,finite_time_discovery_rate,idle_actions,isolated_node_ratio,lambda2,largest_component_size,lcc_ratio,mean_delay_censored,mean_discovery_delay,mean_sensing_pd,mean_sensing_snr_db,method,method_key,mobility_model,moved_distance_mean_m,node_count,p90_delay_censored,p90_discovery_delay,p95_delay_censored,p95_discovery_delay,p99_delay_censored,p99_discovery_delay,phase,piggyback_sense_actions,policy_seed,protocol,run,rx_actions,scan_actions,scan_actions_per_discovery_censored,scenario_seed,seed,sense_actions,sensing_detection_rate,sensing_false_alarm_ratio,sensing_miss_ratio,sensing_observations,sensing_target_observations,slots,source_type,step_reward_mean,true_edges_seen,tx_actions
,,,,,,,10,1866,0.6287306008754476,0.4636150234741784,0.5905063291139241,1,3160,10.533333333333333,2.4658468506219635,0.010533333333333334,0.6383838383838384,256206,0.85402,1281.5069999999998,0.40554018987341767,,2,,,2,0.6383838383838384,0,0.0,28.012786923894616,100,1.0,1707.6658585858586,1707.6658585858586,0.0,0.0,baseline_wang2025_comm_tables,baseline_wang2025_comm_tables,gauss_markov,8.999784600331402,100,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,127169,2026091517,wang2025_comm_tables,baseline_protocols_B10_3000slot_3ep/N100/wang2025_comm_tables,172831,300000,94.9367088607595,2026070908,2026091517,0,0.0,0.0,0.0,0,0,3000,baseline,,4950,127169
,,,,,,,10,1211,0.7346044269121192,0.5440675215062489,0.3612768496420048,1,3352,11.173333333333334,2.61364522417154,0.011173333333333334,0.6771717171717172,247766,0.8258866666666667,1282.5,0.3826073985680191,,0,,,0,0.6771717171717172,0,0.0,45.105008861396314,100,1.0,1770.469696969697,1770.469696969697,0.0,0.0,Wang ISAC,baseline_wang2025_isac_no_collab,gauss_markov,8.959538366796242,100,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,127500,2026097972,wang2025_isac_no_collab,baseline_protocols_B10_3000slot_3ep/N100/wang2025_isac_no_collab,172500,300000,89.49880668257757,2026070906,2026097972,0,0.0,0.0,0.0,0,0,3000,baseline,,4950,127500
,,,,,,,10,1610,0.6796019900497512,0.520579268292683,0.47144948755490484,1,3415,11.383333333333335,2.663783696083731,0.011383333333333334,0.6898989898989899,246462,0.82154,1282.011,0.37540585651537334,,1,,,1,0.6898989898989899,0,0.0,43.17732824707312,100,1.0,1715.1167676767677,1715.1167676767677,0.0,0.0,Wang ISAC,baseline_wang2025_isac_no_collab,gauss_markov,8.602851045845988,100,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,127337,2026097973,wang2025_isac_no_collab,baseline_protocols_B10_3000slot_3ep/N100/wang2025_isac_no_collab,172663,300000,87.84773060029282,2026070907,2026097973,0,0.0,0.0,0.0,0,0,3000,baseline,,4950,127337
,,,,,,,10,1209,0.7345773874862788,0.5432700113654814,0.3613269575612672,1,3346,11.153333333333332,2.6072957527417127,0.011153333333333333,0.675959595959596,246177,0.82059,1283.322,0.38353915122534366,,2,,,2,0.675959595959596,0,0.0,39.33053987249184,100,1.0,1738.3280808080808,1738.3280808080808,0.0,0.0,Wang ISAC,baseline_wang2025_isac_no_collab,gauss_markov,8.999784600331402,100,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,127774,2026097974,wang2025_isac_no_collab,baseline_protocols_B10_3000slot_3ep/N100/wang2025_isac_no_collab,172226,300000,89.65929468021518,2026070908,2026097974,0,0.0,0.0,0.0,0,0,3000,baseline,,4950,127774
,,,,,,,10,1745,0.6544554455445545,0.4936519790888723,0.5279878971255674,1,3305,11.016666666666666,2.5770462761096504,0.011016666666666666,0.6676767676767676,258300,0.861,1282.4759999999999,0.3880411497730711,,0,,,0,0.6676767676767676,0,0.0,38.51203887672959,100,1.0,1684.2250505050506,1684.2250505050506,0.0,0.0,Wang ISAC+tables,baseline_wang2025_isac_tables,gauss_markov,8.959538366796242,100,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,127492,2026091345,wang2025_isac_tables,baseline_protocols_B10_3000slot_3ep/N100/wang2025_isac_tables,172508,300000,90.77155824508321,2026070906,2026091345,0,0.0,0.0,0.0,0,0,3000,baseline,,4950,127492
,,,,,,,10,2883,0.5313719115734721,0.41733690795352996,0.8819210767818905,1,3269,10.896666666666667,2.547765736486671,0.010896666666666667,0.6604040404040404,258464,0.8615466666666667,1283.085,0.3925007647598654,,1,,,1,0.6604040404040404,0,0.0,23.730394387812744,100,1.0,1633.6880808080807,1633.6880808080807,0.0,0.0,Wang ISAC+tables,baseline_wang2025_isac_tables,gauss_markov,8.602851045845988,100,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,127695,2026091346,wang2025_isac_tables,baseline_protocols_B10_3000slot_3ep/N100/wang2025_isac_tables,172305,300000,91.77118384827165,2026070907,2026091346,0,0.0,0.0,0.0,0,0,3000,baseline,,4950,127695
,,,,,,,10,2177,0.585806697108067,0.43201908236284553,0.7070477427736278,1,3079,10.263333333333332,2.400976298254438,0.010263333333333333,0.622020202020202,257044,0.8568133333333333,1282.395,0.4164972393634297,,2,,,2,0.622020202020202,0,0.0,27.406776734415125,100,1.0,1721.849292929293,1721.849292929293,0.0,0.0,Wang ISAC+tables,baseline_wang2025_isac_tables,gauss_markov,8.999784600331402,100,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,127465,2026091347,wang2025_isac_tables,baseline_protocols_B10_3000slot_3ep/N100/wang2025_isac_tables,172535,300000,97.4342318934719,2026070908,2026091347,0,0.0,0.0,0.0,0,0,3000,baseline,,4950,127465
,,,,,,,10,1443,0.4216432865731463,0.39430284857571213,1.3716730038022813,1,1052,7.298966211059461,1.5261826646249865,0.00729896621105946,0.8587755102040816,85720,0.5947408589467842,689.3014999999999,0.6552295627376425,,0,,,0,0.8587755102040816,5870,0.0,29.736399222539294,50,1.0,1045.1371428571429,1045.1371428571429,0.0,0.0,Collision-aware ISAC,baseline_collision_aware_isac,gauss_markov,7.847240852535467,50,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,144130,2026092826,collision_aware_isac,baseline_protocols_B10_3000slot_3ep/N50/collision_aware_isac,88473,144130,137.00570342205324,2026070906,2026092826,0,0.0,0.0,0.0,0,0,3000,baseline,,1225,55657
,,,,,,,10,1704,0.3774205334307636,0.35268009559576646,1.6495643756050338,1,1033,7.16694187353435,1.498168623011899,0.00716694187353435,0.843265306122449,81163,0.5631079412213634,689.5085,0.6674816069699904,,1,,,1,0.843265306122449,5866,0.0,29.612844135495056,50,1.0,1044.2579591836734,1044.2579591836734,0.0,0.0,Collision-aware ISAC,baseline_collision_aware_isac,gauss_markov,8.236676200775072,50,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,144134,2026092827,collision_aware_isac,baseline_protocols_B10_3000slot_3ep/N50/collision_aware_isac,88381,144134,139.5295256534366,2026070907,2026092827,0,0.0,0.0,0.0,0,0,3000,baseline,,1225,55753
,,,,,,,10,1566,0.39884836852207295,0.3722680042995342,1.507218479307026,1,1039,7.209320075770717,1.5073257263434912,0.007209320075770717,0.8481632653061224,83751,0.5811239323059416,689.30025,0.6634266121270452,,2,,,2,0.8481632653061224,5881,0.0,32.249746621095944,50,1.0,1044.5910204081633,1044.5910204081633,0.0,0.0,Collision-aware ISAC,baseline_collision_aware_isac,gauss_markov,8.617089461675262,50,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,144119,2026092828,collision_aware_isac,baseline_protocols_B10_3000slot_3ep/N50/collision_aware_isac,88442,144119,138.70933589990375,2026070908,2026092828,0,0.0,0.0,0.0,0,0,3000,baseline,,1225,55677
,,,,,,,10,2018,0.34009156311314587,0.32069071847055197,1.9403846153846154,1,1040,7.219364557085043,1.4299114795424697,0.007219364557085043,0.8489795918367347,85795,0.5955628674760685,727.3177499999999,0.6993439903846154,,0,,,0,0.8489795918367347,5943,0.0,30.559922018475774,50,1.0,1047.3991836734695,1047.3991836734695,0.0,0.0,Rule ISAC,baseline_improved_rl_isac,gauss_markov,7.847240852535467,50,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,144057,2026085128,improved_rl_isac,baseline_protocols_B10_3000slot_3ep/N50/improved_rl_isac,69255,144057,138.51634615384614,2026070906,2026085128,0,0.0,0.0,0.0,0,0,3000,baseline,,1225,74802
,,,,,,,10,2279,0.31148036253776434,0.2942351598173516,2.2104752667313288,1,1031,7.1537607549264495,1.4173301953193735,0.00715376075492645,0.8416326530612245,80827,0.5608312517346655,727.424,0.7055518913676042,,1,,,1,0.8416326530612245,5880,0.0,30.70776079135468,50,1.0,1024.5420408163266,1024.5420408163266,0.0,0.0,Rule ISAC,baseline_improved_rl_isac,gauss_markov,8.236676200775072,50,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,144120,2026085129,improved_rl_isac,baseline_protocols_B10_3000slot_3ep/N50/improved_rl_isac,69383,144120,139.7866149369544,2026070907,2026085129,0,0.0,0.0,0.0,0,0,3000,baseline,,1225,74737
,,,,,,,10,1991,0.3446346280447663,0.3255597014925373,1.9016236867239733,1,1047,7.263922518159807,1.4381912581460587,0.007263922518159807,0.8546938775510204,83491,0.5792475214552821,727.99775,0.6953178127984718,,2,,,2,0.8546938775510204,5863,0.0,32.76337647323276,50,1.0,1009.0097959183673,1009.0097959183673,0.0,0.0,Rule ISAC,baseline_improved_rl_isac,gauss_markov,8.617089461675262,50,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,144137,2026085130,improved_rl_isac,baseline_protocols_B10_3000slot_3ep/N50/improved_rl_isac,69145,144137,137.66666666666666,2026070908,2026085130,0,0.0,0.0,0.0,0,0,3000,baseline,,1225,74992
,,,,,,,10,2345,0.29685157421289354,0.2773109243697479,2.3686868686868685,1,990,6.875477463712758,1.3611007042665009,0.006875477463712758,0.8081632653061225,80834,0.5613862073755121,727.3525,0.7346994949494949,,0,,,0,0.8081632653061225,6010,0.0,27.62102613003011,50,1.0,1075.6644897959184,1075.6644897959184,0.0,0.0,baseline_improved_rl_isac_tables,baseline_improved_rl_isac_tables,gauss_markov,7.847240852535467,50,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,143990,2026099769,improved_rl_isac_tables,baseline_protocols_B10_3000slot_3ep/N50/improved_rl_isac_tables,69045,143990,145.44444444444446,2026070906,2026099769,0,0.0,0.0,0.0,0,0,3000,baseline,,1225,74945
,,,,,,,10,2808,0.26260504201680673,0.24795437639474338,2.808,1,1000,6.946422245222598,1.3727509620410336,0.006946422245222598,0.8163265306122449,75591,0.5250870039386214,728.46425,0.72846425,,1,,,1,0.8163265306122449,6041,0.0,30.409925008032552,50,1.0,1008.1085714285714,1008.1085714285714,0.0,0.0,baseline_improved_rl_isac_tables,baseline_improved_rl_isac_tables,gauss_markov,8.236676200775072,50,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,143959,2026099770,improved_rl_isac_tables,baseline_protocols_B10_3000slot_3ep/N50/improved_rl_isac_tables,68400,143959,143.959,2026070907,2026099770,0,0.0,0.0,0.0,0,0,3000,baseline,,1225,75559
,,,,,,,10,2663,0.2714090287277702,0.2551440329218107,2.684475806451613,1,992,6.887645286267757,1.3636348015547086,0.006887645286267757,0.809795918367347,77369,0.5371877299931956,727.4675,0.7333341733870967,,2,,,2,0.809795918367347,5974,0.0,30.87163804628513,50,1.0,1039.8995918367348,1039.8995918367348,0.0,0.0,baseline_improved_rl_isac_tables,baseline_improved_rl_isac_tables,gauss_markov,8.617089461675262,50,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,144026,2026099771,improved_rl_isac_tables,baseline_protocols_B10_3000slot_3ep/N50/improved_rl_isac_tables,69091,144026,145.1875,2026070908,2026099771,0,0.0,0.0,0.0,0,0,3000,baseline,,1225,74935
,,,,,,,10,0,1.0,0.0024489795918367346,0.0,47,3,0.020403305335464344,0.004996500367867339,2.0403305335464345e-05,0.0024489795918367346,138509,0.9420138062366104,600.42025,200.14008333333334,,0,,,0,0.0024489795918367346,2965,0.88,0.0,2,0.04,2997.5020408163264,2997.5020408163264,0.0,0.0,baseline_improved_rl_no_isac,baseline_improved_rl_no_isac,gauss_markov,7.847240852535467,50,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,0,2026090785,improved_rl_no_isac,baseline_protocols_B10_3000slot_3ep/N50/improved_rl_no_isac,67748,147035,49011.666666666664,2026070906,2026090785,0,0.0,0.0,0.0,0,0,3000,baseline,,1225,79287
,,,,,,,10,0,1.0,0.005714285714285714,0.0,43,7,0.04766736351812381,0.0116684120666383,4.7667363518123815e-05,0.005714285714285714,138102,0.940422605225705,599.91025,85.7014642857143,,1,,,1,0.005714285714285714,3149,0.72,0.0,2,0.04,2992.3714285714286,2992.3714285714286,0.0,0.0,baseline_improved_rl_no_isac,baseline_improved_rl_no_isac,gauss_markov,8.236676200775072,50,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,0,2026090786,improved_rl_no_isac,baseline_protocols_B10_3000slot_3ep/N50/improved_rl_no_isac,67566,146851,20978.714285714286,2026070907,2026090786,0,0.0,0.0,0.0,0,0,3000,baseline,,1225,79285
,,,,,,,10,0,1.0,0.0024489795918367346,0.0,47,3,0.020429426545996852,0.004998440070161437,2.0429426545996854e-05,0.0024489795918367346,138134,0.9406661355015765,600.18725,200.06241666666665,,2,,,2,0.0024489795918367346,3153,0.88,0.0,2,0.04,2996.3518367346937,2996.3518367346937,0.0,0.0,baseline_improved_rl_no_isac,baseline_improved_rl_no_isac,gauss_markov,8.617089461675262,50,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,0,2026090787,improved_rl_no_isac,baseline_protocols_B10_3000slot_3ep/N50/improved_rl_no_isac,67418,146847,48949.0,2026070908,2026090787,0,0.0,0.0,0.0,0,0,3000,baseline,,1225,79429
,,,,,,,10,0,1.0,0.004081632653061225,0.0,45,5,0.03703155088135091,0.009202832263657463,3.703155088135091e-05,0.004081632653061225,127216,0.9422011553843875,543.311,108.66220000000001,,0,,,0,0.004081632653061225,14980,0.82,0.0,3,0.06,2995.719183673469,2995.719183673469,0.0,0.0,baseline_rl_no_isac,baseline_rl_no_isac,gauss_markov,7.847240852535467,50,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,0,2026076604,rl_no_isac,baseline_protocols_B10_3000slot_3ep/N50/rl_no_isac,67767,135020,27004.0,2026070906,2026076604,0,0.0,0.0,0.0,0,0,3000,baseline,,1225,67253
,,,,,,,10,0,1.0,0.0016326530612244899,0.0,48,2,0.014816241564002458,0.003678930534893506,1.4816241564002459e-05,0.0016326530612244899,126838,0.939631223747472,543.63625,271.818125,,1,,,1,0.0016326530612244899,15013,0.92,0.0,2,0.04,2996.4318367346937,2996.4318367346937,0.0,0.0,baseline_rl_no_isac,baseline_rl_no_isac,gauss_markov,8.236676200775072,50,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,0,2026076605,rl_no_isac,baseline_protocols_B10_3000slot_3ep/N50/rl_no_isac,67526,134987,67493.5,2026070907,2026076605,0,0.0,0.0,0.0,0,0,3000,baseline,,1225,67461
,,,,,,,10,0,1.0,0.0032653061224489797,0.0,46,4,0.029647637824456338,0.007353231791329988,2.9647637824456336e-05,0.0032653061224489797,126978,0.9411494389184542,543.9785,135.994625,,2,,,2,0.0032653061224489797,15082,0.84,0.0,2,0.04,2996.5681632653063,2996.5681632653063,0.0,0.0,baseline_rl_no_isac,baseline_rl_no_isac,gauss_markov,8.617089461675262,50,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,0,2026076606,rl_no_isac,baseline_protocols_B10_3000slot_3ep/N50/rl_no_isac,67191,134918,33729.5,2026070908,2026076606,0,0.0,0.0,0.0,0,0,3000,baseline,,1225,67727
,,,,,,,10,0,1.0,0.004081632653061225,0.0,45,5,0.03333333333333333,0.008333333333333333,3.3333333333333335e-05,0.004081632653061225,141322,0.9421466666666667,600.0,120.0,,0,,,0,0.004081632653061225,0,0.86,-3.626843612017859e-16,5,0.1,2993.4710204081634,2993.4710204081634,0.0,0.0,baseline_skyorbs_like_skip_scan,baseline_skyorbs_like_skip_scan,gauss_markov,7.847240852535467,50,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,0,2026097542,skyorbs_like_skip_scan,baseline_protocols_B10_3000slot_3ep/N50/skyorbs_like_skip_scan,75000,150000,30000.0,2026070906,2026097542,0,0.0,0.0,0.0,0,0,3000,baseline,,1225,75000
,,,,,,,10,0,1.0,0.0024489795918367346,0.0,47,3,0.02,0.005,2e-05,0.0024489795918367346,141223,0.9414866666666667,600.0,200.0,,1,,,1,0.0024489795918367346,0,0.88,0.0,2,0.04,2995.5885714285714,2995.5885714285714,0.0,0.0,baseline_skyorbs_like_skip_scan,baseline_skyorbs_like_skip_scan,gauss_markov,8.236676200775072,50,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,0,2026097543,skyorbs_like_skip_scan,baseline_protocols_B10_3000slot_3ep/N50/skyorbs_like_skip_scan,75000,150000,50000.0,2026070907,2026097543,0,0.0,0.0,0.0,0,0,3000,baseline,,1225,75000
,,,,,,,10,0,1.0,0.0024489795918367346,0.0,47,3,0.02,0.005,2e-05,0.0024489795918367346,140950,0.9396666666666667,600.0,200.0,,2,,,2,0.0024489795918367346,0,0.9,0.0,3,0.06,2995.917551020408,2995.917551020408,0.0,0.0,baseline_skyorbs_like_skip_scan,baseline_skyorbs_like_skip_scan,gauss_markov,8.617089461675262,50,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,0,2026097544,skyorbs_like_skip_scan,baseline_protocols_B10_3000slot_3ep/N50/skyorbs_like_skip_scan,75000,150000,50000.0,2026070908,2026097544,0,0.0,0.0,0.0,0,0,3000,baseline,,1225,75000
,,,,,,,10,0,1.0,0.0016326530612244899,0.0,48,2,0.01569439866911499,0.0031038935240365515,1.5694398669114993e-05,0.0016326530612244899,119980,0.9415069761602084,644.352,322.176,,0,,,0,0.0016326530612244899,0,0.92,0.0,2,0.04,2998.751020408163,2998.751020408163,0.0,0.0,Uniform random,baseline_uniform_random,gauss_markov,7.847240852535467,50,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,0,2026082103,uniform_random,baseline_protocols_B10_3000slot_3ep/N50/uniform_random,64107,127434,63717.0,2026070906,2026082103,22566,0.0,0.0,0.0,0,0,3000,baseline,,1225,63327
,,,,,,,10,0,1.0,0.0032653061224489797,0.0,46,4,0.031377963256405024,0.006203531670580061,3.137796325640503e-05,0.0032653061224489797,119901,0.9405622931015548,644.794,161.1985,,1,,,1,0.0032653061224489797,0,0.84,0.0,2,0.04,2993.313469387755,2993.313469387755,0.0,0.0,Uniform random,baseline_uniform_random,gauss_markov,8.236676200775072,50,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,0,2026082104,uniform_random,baseline_protocols_B10_3000slot_3ep/N50/uniform_random,63864,127478,31869.5,2026070907,2026082104,22522,0.0,0.0,0.0,0,0,3000,baseline,,1225,63614
,,,,,,,10,0,1.0,0.0032653061224489797,0.0,46,4,0.03138239447669857,0.006198840196999141,3.138239447669857e-05,0.0032653061224489797,119722,0.9392907578848266,645.282,161.3205,,2,,,2,0.0032653061224489797,0,0.86,0.0,3,0.06,2993.5689795918365,2993.5689795918365,0.0,0.0,Uniform random,baseline_uniform_random,gauss_markov,8.617089461675262,50,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,0,2026082105,uniform_random,baseline_protocols_B10_3000slot_3ep/N50/uniform_random,63629,127460,31865.0,2026070908,2026082105,22540,0.0,0.0,0.0,0,0,3000,baseline,,1225,63831
,,,,,,,10,304,0.7425910245554614,0.5735775016350556,0.346636259977195,1,877,5.846666666666667,1.3681341738700412,0.005846666666666667,0.7159183673469388,135444,0.90296,641.019,0.7309224629418473,,0,,,0,0.7159183673469388,0,0.0,19.56370389297613,50,1.0,1599.72,1599.72,0.0,0.0,baseline_wang2025_comm_tables,baseline_wang2025_comm_tables,gauss_markov,7.847240852535467,50,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,63673,2026091515,wang2025_comm_tables,baseline_protocols_B10_3000slot_3ep/N50/wang2025_comm_tables,86327,150000,171.0376282782212,2026070906,2026091515,0,0.0,0.0,0.0,0,0,3000,baseline,,1225,63673
,,,,,,,10,344,0.7261146496815286,0.5812619502868069,0.37719298245614036,1,912,6.08,1.4227480565916761,0.00608,0.7444897959183674,135031,0.9002066666666667,641.0129999999999,0.7028651315789473,,1,,,1,0.7444897959183674,0,0.0,24.566496921281274,50,1.0,1456.646530612245,1456.646530612245,0.0,0.0,baseline_wang2025_comm_tables,baseline_wang2025_comm_tables,gauss_markov,8.236676200775072,50,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,63671,2026091516,wang2025_comm_tables,baseline_protocols_B10_3000slot_3ep/N50/wang2025_comm_tables,86329,150000,164.47368421052633,2026070907,2026091516,0,0.0,0.0,0.0,0,0,3000,baseline,,1225,63671
,,,,,,,10,309,0.7444168734491315,0.5867014341590613,0.3433333333333333,1,900,6.0,1.4045272595332288,0.006,0.7346938775510204,135121,0.9008066666666666,640.785,0.7119833333333333,,2,,,2,0.7346938775510204,0,0.0,22.181417081531027,50,1.0,1496.0848979591838,1496.0848979591838,0.0,0.0,baseline_wang2025_comm_tables,baseline_wang2025_comm_tables,gauss_markov,8.617089461675262,50,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,63595,2026091517,wang2025_comm_tables,baseline_protocols_B10_3000slot_3ep/N50/wang2025_comm_tables,86405,150000,166.66666666666666,2026070908,2026091517,0,0.0,0.0,0.0,0,0,3000,baseline,,1225,63595
,,,,,,,10,207,0.8138489208633094,0.6319832402234636,0.2287292817679558,1,905,6.033333333333333,1.411702310200134,0.006033333333333333,0.7387755102040816,132783,0.88522,641.07,0.708364640883978,,0,,,0,0.7387755102040816,0,0.0,20.697678183498738,50,1.0,1631.0391836734693,1631.0391836734693,0.0,0.0,Wang ISAC,baseline_wang2025_isac_no_collab,gauss_markov,7.847240852535467,50,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,63690,2026097972,wang2025_isac_no_collab,baseline_protocols_B10_3000slot_3ep/N50/wang2025_isac_no_collab,86310,150000,165.74585635359117,2026070906,2026097972,0,0.0,0.0,0.0,0,0,3000,baseline,,1225,63690
,,,,,,,10,255,0.7855340622371741,0.6310810810810811,0.27301927194860814,1,934,6.226666666666667,1.4557946550203094,0.006226666666666667,0.7624489795918368,132047,0.8803133333333333,641.5740000000001,0.6869100642398288,,1,,,1,0.7624489795918368,0,0.0,23.866126405132793,50,1.0,1490.6946938775511,1490.6946938775511,0.0,0.0,Wang ISAC,baseline_wang2025_isac_no_collab,gauss_markov,8.236676200775072,50,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,63858,2026097973,wang2025_isac_no_collab,baseline_protocols_B10_3000slot_3ep/N50/wang2025_isac_no_collab,86142,150000,160.59957173447538,2026070907,2026097973,0,0.0,0.0,0.0,0,0,3000,baseline,,1225,63858
,,,,,,,10,251,0.7836206896551724,0.6158536585365854,0.2761276127612761,1,909,6.0600000000000005,1.4142357059509918,0.00606,0.7420408163265306,131785,0.8785666666666667,642.75,0.7070957095709571,,2,,,2,0.7420408163265306,0,0.0,20.641096293443834,50,1.0,1567.057142857143,1567.057142857143,0.0,0.0,Wang ISAC,baseline_wang2025_isac_no_collab,gauss_markov,8.617089461675262,50,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,64250,2026097974,wang2025_isac_no_collab,baseline_protocols_B10_3000slot_3ep/N50/wang2025_isac_no_collab,85750,150000,165.01650165016503,2026070908,2026097974,0,0.0,0.0,0.0,0,0,3000,baseline,,1225,64250
