beamwidth_deg,treatment,control,metric,n_pairs,treatment_mean,control_mean,delta_mean,delta_std,delta_ci95,positive_pairs,negative_pairs,zero_pairs
10.0,collision_aware_isac,improved_rl_isac,collision_count,10,4803.7,6586.0,-1782.3,353.8863753617348,219.34104789269756,0,10,0
10.0,collision_aware_isac,improved_rl_isac,collision_penalized_discovery_rate,10,0.3919391726921542,0.33241121019645564,0.05952796249569856,0.011118589381838963,0.006891373095695841,10,0,0
10.0,collision_aware_isac,improved_rl_isac,discovery_rate,10,0.7717979797979797,0.7734747474747474,-0.0016767676767677098,0.006147561752675054,0.0038102982502180183,6,4,0
10.0,collision_aware_isac,improved_rl_isac,empty_scan_ratio,10,0.47318096486039946,0.47365583555017954,-0.0004748706897799604,0.0032901258598105085,0.002039241135101726,4,6,0
10.0,collision_aware_isac,improved_rl_isac,lambda2,10,48.2809822066875,48.759374653471596,-0.47839244678409615,5.163394115090378,3.2003048287158555,4,6,0
10.0,collision_aware_isac,improved_rl_isac,mean_delay_censored,10,1350.2239393939392,1348.1245050505051,2.0994343434343135,17.02337845778344,10.55119928193748,5,5,0
10.0,collision_aware_isac,improved_rl_no_isac,collision_count,10,4803.7,0.0,4803.7,254.87428273562634,157.97271708747684,10,0,0
10.0,collision_aware_isac,improved_rl_no_isac,collision_penalized_discovery_rate,10,0.3919391726921542,0.0034343434343434,0.38850482925781077,0.010843628042519005,0.006720950291950511,10,0,0
10.0,collision_aware_isac,improved_rl_no_isac,discovery_rate,10,0.7717979797979797,0.0034343434343434,0.7683636363636365,0.0076892803689972014,0.00476586534859562,10,0,0
10.0,collision_aware_isac,improved_rl_no_isac,empty_scan_ratio,10,0.47318096486039946,0.902052000876191,-0.4288710360157914,0.005290190053708651,0.003278893765678014,0,10,0
10.0,collision_aware_isac,improved_rl_no_isac,lambda2,10,48.2809822066875,-4.125152079124469e-16,48.2809822066875,3.8740309390925955,2.4011492527247538,10,0,0
10.0,collision_aware_isac,improved_rl_no_isac,mean_delay_censored,10,1350.2239393939392,2994.863616161616,-1644.6396767676767,24.407400760201455,15.127863720685308,0,10,0
10.0,collision_aware_isac,skyorbs_like_skip_scan,collision_count,10,4803.7,0.0,4803.7,254.87428273562634,157.97271708747684,10,0,0
10.0,collision_aware_isac,skyorbs_like_skip_scan,collision_penalized_discovery_rate,10,0.3919391726921542,0.0035959595959595596,0.3883432130961947,0.01138654215014253,0.0070574519421204235,10,0,0
10.0,collision_aware_isac,skyorbs_like_skip_scan,discovery_rate,10,0.7717979797979797,0.0035959595959595596,0.7682020202020203,0.007609844748853692,0.0047166306411433375,10,0,0
10.0,collision_aware_isac,skyorbs_like_skip_scan,empty_scan_ratio,10,0.47318096486039946,0.901472,-0.4282910351396005,0.005299236054026121,0.0032845005347627047,0,10,0
10.0,collision_aware_isac,skyorbs_like_skip_scan,lambda2,10,48.2809822066875,-3.8748252299716743e-16,48.2809822066875,3.8740309390925955,2.4011492527247538,10,0,0
10.0,collision_aware_isac,skyorbs_like_skip_scan,mean_delay_censored,10,1350.2239393939392,2994.5524040404043,-1644.3284646464647,24.416385421302113,15.133432471329536,0,10,0
10.0,collision_aware_isac,uniform_random,collision_count,10,4803.7,0.0,4803.7,254.87428273562634,157.97271708747684,10,0,0
10.0,collision_aware_isac,uniform_random,collision_penalized_discovery_rate,10,0.3919391726921542,0.00248484848484846,0.38945432420730575,0.011389934767936056,0.007059554708414182,10,0,0
10.0,collision_aware_isac,uniform_random,discovery_rate,10,0.7717979797979797,0.00248484848484846,0.7693131313131313,0.007606417568603373,0.004714506452816918,10,0,0
10.0,collision_aware_isac,uniform_random,empty_scan_ratio,10,0.47318096486039946,0.902027573668585,-0.4288466088081856,0.005383134388144355,0.0033365012609933614,0,10,0
10.0,collision_aware_isac,uniform_random,lambda2,10,48.2809822066875,-1.6766168468374962e-16,48.2809822066875,3.8740309390925955,2.4011492527247538,10,0,0
10.0,collision_aware_isac,uniform_random,mean_delay_censored,10,1350.2239393939392,2996.331656565657,-1646.1077171717175,23.743325159378067,14.716265399004554,0,10,0
10.0,improved_rl_isac,improved_rl_no_isac,collision_count,10,6586.0,0.0,6586.0,481.27862108254,298.29957982612785,10,0,0
10.0,improved_rl_isac,improved_rl_no_isac,collision_penalized_discovery_rate,10,0.33241121019645564,0.0034343434343434,0.32897686676211224,0.01391268650694825,0.008623172435834303,10,0,0
10.0,improved_rl_isac,improved_rl_no_isac,discovery_rate,10,0.7734747474747474,0.0034343434343434,0.770040404040404,0.00869080901420617,0.005386619234105172,10,0,0
10.0,improved_rl_isac,improved_rl_no_isac,empty_scan_ratio,10,0.47365583555017954,0.902052000876191,-0.42839616532601144,0.005327247389937564,0.0033018621406324137,0,10,0
10.0,improved_rl_isac,improved_rl_no_isac,lambda2,10,48.759374653471596,-4.125152079124469e-16,48.759374653471596,3.9566875688613425,2.452380362626127,10,0,0
10.0,improved_rl_isac,improved_rl_no_isac,mean_delay_censored,10,1348.1245050505051,2994.863616161616,-1646.7391111111112,18.31648724232182,11.35267641015407,0,10,0
10.0,improved_rl_isac,skyorbs_like_skip_scan,collision_count,10,6586.0,0.0,6586.0,481.27862108254,298.29957982612785,10,0,0
10.0,improved_rl_isac,skyorbs_like_skip_scan,collision_penalized_discovery_rate,10,0.33241121019645564,0.0035959595959595596,0.3288152506004961,0.014239465404960228,0.008825712095197858,10,0,0
10.0,improved_rl_isac,skyorbs_like_skip_scan,discovery_rate,10,0.7734747474747474,0.0035959595959595596,0.769878787878788,0.008243287954570395,0.005109242807634319,10,0,0
10.0,improved_rl_isac,skyorbs_like_skip_scan,empty_scan_ratio,10,0.47365583555017954,0.901472,-0.42781616444982057,0.0052218034697999825,0.0032365073218342897,0,10,0
10.0,improved_rl_isac,skyorbs_like_skip_scan,lambda2,10,48.759374653471596,-3.8748252299716743e-16,48.759374653471596,3.9566875688613425,2.452380362626127,10,0,0
10.0,improved_rl_isac,skyorbs_like_skip_scan,mean_delay_censored,10,1348.1245050505051,2994.5524040404043,-1646.427898989899,17.409451106010884,10.790489588433053,0,10,0
10.0,improved_rl_isac,uniform_random,collision_count,10,6586.0,0.0,6586.0,481.27862108254,298.29957982612785,10,0,0
10.0,improved_rl_isac,uniform_random,collision_penalized_discovery_rate,10,0.33241121019645564,0.00248484848484846,0.3299263617116072,0.014133338969733504,0.008759934249164785,10,0,0
10.0,improved_rl_isac,uniform_random,discovery_rate,10,0.7734747474747474,0.00248484848484846,0.770989898989899,0.008360588697421789,0.005181946561287782,10,0,0
10.0,improved_rl_isac,uniform_random,empty_scan_ratio,10,0.47365583555017954,0.902027573668585,-0.4283717381184056,0.00536480548503401,0.0033251408891484795,0,10,0
10.0,improved_rl_isac,uniform_random,lambda2,10,48.759374653471596,-1.6766168468374962e-16,48.759374653471596,3.9566875688613425,2.452380362626127,10,0,0
10.0,improved_rl_isac,uniform_random,mean_delay_censored,10,1348.1245050505051,2996.331656565657,-1648.2071515151517,16.75340819923101,10.383869982101556,0,10,0
15.0,collision_aware_isac,improved_rl_isac,collision_count,10,35122.0,48469.5,-13347.5,923.2481609332708,572.2351386857213,0,10,0
15.0,collision_aware_isac,improved_rl_isac,collision_penalized_discovery_rate,10,0.10925784667576036,0.08176974742511156,0.027488099250648768,0.0018879743550099272,0.0011701786286604646,10,0,0
15.0,collision_aware_isac,improved_rl_isac,discovery_rate,10,0.8829494949494949,0.8808080808080808,0.002141414141414144,0.002874719002172276,0.0017817692972468607,7,2,1
15.0,collision_aware_isac,improved_rl_isac,empty_scan_ratio,10,0.31001355906896916,0.3095682896082444,0.0004452694607247509,0.0016997679367889435,0.001053527082099722,5,5,0
15.0,collision_aware_isac,improved_rl_isac,lambda2,10,67.78751122666117,67.80128521517,-0.013773988508825141,3.30550594400275,2.0487738100456423,5,5,0
15.0,collision_aware_isac,improved_rl_isac,mean_delay_censored,10,885.0537373737374,918.2270505050504,-33.173313131313115,17.727103974038616,10.987372875810545,0,10,0
15.0,collision_aware_isac,improved_rl_no_isac,collision_count,10,35122.0,0.4,35121.6,1717.3806411703454,1064.4435493734115,10,0,0
15.0,collision_aware_isac,improved_rl_no_isac,collision_penalized_discovery_rate,10,0.10925784667576036,0.01684718754589508,0.09241065912986526,0.004380047976822999,0.002714781862044323,10,0,0
15.0,collision_aware_isac,improved_rl_no_isac,discovery_rate,10,0.8829494949494949,0.01684848484848478,0.8661010101010103,0.0047965796291200334,0.002972950854851462,10,0,0
15.0,collision_aware_isac,improved_rl_no_isac,empty_scan_ratio,10,0.31001355906896916,0.8354896539412474,-0.5254760948722782,0.0038126918230822326,0.0023631308747389603,0,10,0
15.0,collision_aware_isac,improved_rl_no_isac,lambda2,10,67.78751122666117,-1.104888963128099e-15,67.78751122666117,3.0588981892361646,1.895924740076002,10,0,0
15.0,collision_aware_isac,improved_rl_no_isac,mean_delay_censored,10,885.0537373737374,2973.7334545454546,-2088.679717171717,18.98738427130141,11.768502696809104,0,10,0
15.0,collision_aware_isac,skyorbs_like_skip_scan,collision_count,10,35122.0,0.2,35121.8,1717.8954695919203,1064.7626433350194,10,0,0
15.0,collision_aware_isac,skyorbs_like_skip_scan,collision_penalized_discovery_rate,10,0.10925784667576036,0.017878004601752543,0.0913798420740078,0.0059283491978311675,0.003674428901075812,10,0,0
15.0,collision_aware_isac,skyorbs_like_skip_scan,discovery_rate,10,0.8829494949494949,0.01787878787878783,0.8650707070707071,0.0063766812654959554,0.003952307995530849,10,0,0
15.0,collision_aware_isac,skyorbs_like_skip_scan,empty_scan_ratio,10,0.31001355906896916,0.8317823333333333,-0.5217687742643642,0.0034244221736807585,0.002122478852807917,0,10,0
15.0,collision_aware_isac,skyorbs_like_skip_scan,lambda2,10,67.78751122666117,-1.0557134139180843e-15,67.78751122666117,3.0588981892361646,1.895924740076002,10,0,0
15.0,collision_aware_isac,skyorbs_like_skip_scan,mean_delay_censored,10,885.0537373737374,2973.2200808080806,-2088.1663434343436,19.09680475932504,11.836322217918108,0,10,0
15.0,collision_aware_isac,uniform_random,collision_count,10,35122.0,0.0,35122.0,1717.737530073271,1064.6647514071688,10,0,0
15.0,collision_aware_isac,uniform_random,collision_penalized_discovery_rate,10,0.10925784667576036,0.01248484848484846,0.09677299819091187,0.005514910110317877,0.003418176699780211,10,0,0
15.0,collision_aware_isac,uniform_random,discovery_rate,10,0.8829494949494949,0.01248484848484846,0.8704646464646466,0.005307320161081906,0.003289511116227109,10,0,0
15.0,collision_aware_isac,uniform_random,empty_scan_ratio,10,0.31001355906896916,0.8353568183154279,-0.5253432592464587,0.0036125941343161647,0.002239109042335853,0,10,0
15.0,collision_aware_isac,uniform_random,lambda2,10,67.78751122666117,-1.2867835817576244e-15,67.78751122666117,3.0588981892361646,1.895924740076002,10,0,0
15.0,collision_aware_isac,uniform_random,mean_delay_censored,10,885.0537373737374,2980.9963030303034,-2095.9425656565654,18.94548073133751,11.742530613660383,0,10,0
15.0,improved_rl_isac,improved_rl_no_isac,collision_count,10,48469.5,0.4,48469.1,2337.153750944844,1448.582902618356,10,0,0
15.0,improved_rl_isac,improved_rl_no_isac,collision_penalized_discovery_rate,10,0.08176974742511156,0.01684718754589508,0.0649225598792165,0.0035942952561933993,0.0022277672801710754,10,0,0
15.0,improved_rl_isac,improved_rl_no_isac,discovery_rate,10,0.8808080808080808,0.01684848484848478,0.8639595959595961,0.005269935748095787,0.003266340016998304,10,0,0
15.0,improved_rl_isac,improved_rl_no_isac,empty_scan_ratio,10,0.3095682896082444,0.8354896539412474,-0.525921364333003,0.004402410098457892,0.002728642048629601,0,10,0
15.0,improved_rl_isac,improved_rl_no_isac,lambda2,10,67.80128521517,-1.104888963128099e-15,67.80128521517,2.8823920573663666,1.7865251061278609,10,0,0
15.0,improved_rl_isac,improved_rl_no_isac,mean_delay_censored,10,918.2270505050504,2973.7334545454546,-2055.506404040404,12.700106839417211,7.871607771447975,0,10,0
15.0,improved_rl_isac,skyorbs_like_skip_scan,collision_count,10,48469.5,0.2,48469.3,2337.662272442279,1448.8980875078826,10,0,0
15.0,improved_rl_isac,skyorbs_like_skip_scan,collision_penalized_discovery_rate,10,0.08176974742511156,0.017878004601752543,0.06389174282335904,0.004628871254226066,0.002869004127170796,10,0,0
15.0,improved_rl_isac,skyorbs_like_skip_scan,discovery_rate,10,0.8808080808080808,0.01787878787878783,0.862929292929293,0.005796137625435514,0.0035924833195225196,10,0,0
15.0,improved_rl_isac,skyorbs_like_skip_scan,empty_scan_ratio,10,0.3095682896082444,0.8317823333333333,-0.5222140437250888,0.004292516751707361,0.0026605294466452542,0,10,0
15.0,improved_rl_isac,skyorbs_like_skip_scan,lambda2,10,67.80128521517,-1.0557134139180843e-15,67.80128521517,2.8823920573663666,1.7865251061278609,10,0,0
15.0,improved_rl_isac,skyorbs_like_skip_scan,mean_delay_censored,10,918.2270505050504,2973.2200808080806,-2054.99303030303,13.880283367281843,8.603088761795771,0,10,0
15.0,improved_rl_isac,uniform_random,collision_count,10,48469.5,0.0,48469.5,2337.4143953427592,1448.7444516898838,10,0,0
15.0,improved_rl_isac,uniform_random,collision_penalized_discovery_rate,10,0.08176974742511156,0.01248484848484846,0.0692848989402631,0.004331703776392645,0.002684817816180479,10,0,0
15.0,improved_rl_isac,uniform_random,discovery_rate,10,0.8808080808080808,0.01248484848484846,0.8683232323232325,0.005416419106469029,0.0033571313431452524,10,0,0
15.0,improved_rl_isac,uniform_random,empty_scan_ratio,10,0.3095682896082444,0.8353568183154279,-0.5257885287071835,0.00433656166903554,0.002687828769234983,0,10,0
15.0,improved_rl_isac,uniform_random,lambda2,10,67.80128521517,-1.2867835817576244e-15,67.80128521517,2.8823920573663666,1.7865251061278609,10,0,0
15.0,improved_rl_isac,uniform_random,mean_delay_censored,10,918.2270505050504,2980.9963030303034,-2062.7692525252523,14.088057362833142,8.731868418436948,0,10,0
