angular_cell_offset_std,area_diagonal_m,area_scale,azimuth_cells,base_seed,beam_count,beamwidth_deg,case_id,communication_range_m,communication_range_to_diagonal_ratio,delay_slots,discovery_slot,edge_i,edge_j,elevation_cells,episode,false_alarm_rate,first_true_slot,isac_error_sweep_enabled,miss_detection_rate,node_count,protocol,range_mode,range_sweep_enabled,sensing_range_m,sensing_range_to_diagonal_ratio,sensing_to_comm_range_ratio,slot_duration_ms,train_beamwidth_deg,train_node_count
0.0,815.56096023333,density,120,20291713,7200,3.0,1,856.3390082449965,1.05,276,275,26,33,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20291713,7200,3.0,1,856.3390082449965,1.05,277,276,32,54,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20291713,7200,3.0,1,856.3390082449965,1.05,280,279,35,53,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20291713,7200,3.0,1,856.3390082449965,1.05,295,294,12,56,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20291713,7200,3.0,1,856.3390082449965,1.05,295,294,44,97,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20291713,7200,3.0,1,856.3390082449965,1.05,307,306,35,39,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20291713,7200,3.0,1,856.3390082449965,1.05,308,307,10,44,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20291713,7200,3.0,1,856.3390082449965,1.05,309,308,6,95,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20291713,7200,3.0,1,856.3390082449965,1.05,328,327,0,33,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20291713,7200,3.0,1,856.3390082449965,1.05,356,355,21,81,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20291713,7200,3.0,1,856.3390082449965,1.05,357,356,23,87,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20291713,7200,3.0,1,856.3390082449965,1.05,372,371,14,73,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20291713,7200,3.0,1,856.3390082449965,1.05,379,378,73,93,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20291713,7200,3.0,1,856.3390082449965,1.05,387,386,6,99,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20291713,7200,3.0,1,856.3390082449965,1.05,389,388,21,38,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20291713,7200,3.0,1,856.3390082449965,1.05,391,390,37,44,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20291713,7200,3.0,1,856.3390082449965,1.05,407,406,10,54,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20291713,7200,3.0,1,856.3390082449965,1.05,442,441,76,98,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20291713,7200,3.0,1,856.3390082449965,1.05,443,442,4,46,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20291713,7200,3.0,1,856.3390082449965,1.05,454,453,57,96,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20291713,7200,3.0,1,856.3390082449965,1.05,458,457,42,55,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20291713,7200,3.0,1,856.3390082449965,1.05,461,460,26,29,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20291713,7200,3.0,1,856.3390082449965,1.05,464,463,44,64,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20291713,7200,3.0,1,856.3390082449965,1.05,474,473,47,48,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20291713,7200,3.0,1,856.3390082449965,1.05,485,484,44,76,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20291713,7200,3.0,1,856.3390082449965,1.05,501,500,37,90,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20291713,7200,3.0,1,856.3390082449965,1.05,505,504,19,68,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20291713,7200,3.0,1,856.3390082449965,1.05,511,510,4,65,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20291713,7200,3.0,1,856.3390082449965,1.05,511,510,26,76,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20291713,7200,3.0,1,856.3390082449965,1.05,514,513,16,34,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20291713,7200,3.0,1,856.3390082449965,1.05,516,515,14,81,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20291713,7200,3.0,1,856.3390082449965,1.05,516,515,27,45,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20291713,7200,3.0,1,856.3390082449965,1.05,523,522,30,41,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20291713,7200,3.0,1,856.3390082449965,1.05,543,542,3,41,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20291713,7200,3.0,1,856.3390082449965,1.05,573,572,26,79,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20291713,7200,3.0,1,856.3390082449965,1.05,586,585,62,72,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20291713,7200,3.0,1,856.3390082449965,1.05,588,587,36,53,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20291713,7200,3.0,1,856.3390082449965,1.05,598,597,34,67,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,9,8,65,72,60,0,0.0,0,False,0.0,100,rl_no_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,27,26,89,94,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,41,40,55,97,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,45,44,35,79,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,57,56,65,66,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,58,57,20,25,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,73,72,95,98,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,85,84,55,88,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,99,98,9,52,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,101,100,38,54,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,117,116,38,70,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,121,120,5,27,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,137,136,6,40,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,138,137,53,84,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,154,153,45,69,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,167,166,32,44,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,171,170,28,67,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,175,174,28,69,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,183,182,55,66,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,184,183,12,57,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,186,185,25,57,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,199,198,35,57,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,222,221,7,59,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,223,222,7,68,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,225,224,77,82,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,226,225,28,57,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,237,236,52,76,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,243,242,77,90,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,248,247,42,56,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,257,256,0,63,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,277,276,38,88,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,297,296,30,84,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,299,298,8,51,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,304,303,57,99,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,307,306,0,95,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,315,314,37,72,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,319,318,46,62,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,324,323,27,59,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,328,327,69,97,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,359,358,37,52,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,372,371,4,53,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,384,383,52,84,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,389,388,9,24,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,390,389,27,64,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,400,399,17,75,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,406,405,28,43,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,408,407,1,72,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,418,417,25,96,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,429,428,76,96,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,442,441,9,55,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,447,446,17,62,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,462,461,0,28,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,468,467,7,77,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,478,477,39,62,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,486,485,10,31,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,498,497,4,30,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,518,517,6,48,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,525,524,52,58,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,525,524,26,69,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,543,542,52,97,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,589,588,9,15,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
0.0,815.56096023333,density,120,20292722,7200,3.0,2,856.3390082449965,1.05,598,597,0,13,60,0,0.0,0,False,0.0,100,improved_rl_isac,singlehop,False,856.3390082449965,1.05,1.0,5.0,10.0,10
